Job_ID,Company,Job_Title,Min_YOE,Location,Est_Salary,Referral BONUS,JD_Trans,Link,JD Title ( Vie ),L1,L2,L3,L4,MinL,Location,Column1,Column2,VN,Remote,Short_URL,Source,Term_1,Term_2,Term_3,Term_4,Term 5,Data_Engineer,Data_Analyst,Data_Scientist,Business_Analyst,Business_Intelligence,Combined_role,Others
3170,Home Credit,Data & Feature Engineer,2,HCM,"2,500",NA,Proven track record with Data & Feature Engineering activities (2+ years),https://www.linkedin.com/jobs/view/3618944152,NA,Junior,Senior,,,,HCM,,,TRUE,FALSE,linkedin.com,LINKEDIN,Fulltime,,,,,Data Engineer,,Data Scientist,,,TRUE,FALSE
3169,UOB Viet Nam,Data Analyst,2,HCM,"1,700",NA,Expert in querying and manipulating raw dataset for analysis using SQL,https://careers.uobgroup.com/job/Ho-Chi-Minh-City-Data-Analyst/940362110,NA,Junior,Senior,,,,HCM,,,TRUE,FALSE,careers.uobgroup.com,UOBGROUP,Fulltime,,,,,,Data Analyst,,,,FALSE,FALSE
3168,Techcombank,Senior Business Analyst - Personal Finance Management,5,HCM,"2,500",NA,Experience in writing SQL queries and using data visualization techniques and tools,https://www.techcombankjobs.com/job/TP_-Ha-Noi-Senior-Business-Analyst-Personal-Finance-Management/15457144/,NA,Senior,,,,,HCM,,,TRUE,FALSE,techcombankjobs.com,TECHCOMBANKJOBS,Fulltime,,,,,,,,Business Analyst,,FALSE,FALSE
3165,Undisclosed,"Leader, Data Engineer",NA,HN,NA,NA,Hanoi recruits Tech Leader Data Engineer Good En Join Project Key. Good offer,https://www.facebook.com/groups/datanalyticsvn/posts/3193204517639509,NA,Senior,Lead,,,,HN,,,TRUE,FALSE,facebook.com,FACEBOOK,Fulltime,,,,,Data Engineer,,,,,FALSE,FALSE
3163,Undisclosed,Business Intelligence Analyst,3,HCM,"2,200",NA,At least 3 years of experience as BI Analyst,https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-start-up-3618940842,NA,Senior,,,,,HCM,,,TRUE,FALSE,linkedin.com,LINKEDIN,Fulltime,Hybrid,,,,,,,,Business Intelligence,FALSE,FALSE
3161,ASIM Telecom ( ASIM GROUP ),Data Engineer,4,HN,"2,500",NA,At least 4 years of experience or more about data processing and analysis,https://www.linkedin.com/jobs/view/133284146,NA,Senior,,,,,HN,,,TRUE,FALSE,linkedin.com,LINKEDIN,Fulltime,,,,,Data Engineer,,,,,FALSE,FALSE
3160,GHN,Data Analyst,2,HCM,930,NA,"Strong SQL abilities (2+ years of experience) are necessary, as is the capacity to master new reporting/analytical tools.",https://www.linkedin.com/jobs/view/data-analyst-at-giaohangnhanh-ghn-3624000968,NA,Junior,Senior,,,,HCM,,,TRUE,FALSE,linkedin.com,LINKEDIN,Fulltime,,,,,,Data Analyst,,,,FALSE,FALSE
3159,PREP,"Leader, AI Engineer",3,HN,"3,000",NA,Minimum of 3 years of experience in a similar role,https://careers.prep.vn/job/leader-ai-engineer/,NA,Senior,Lead,,,,HN,,,TRUE,FALSE,careers.prep.vn,PREP,Fulltime,,,,,Data Engineer,,Data Scientist,,,TRUE,FALSE
3158,HBLAB,AI Engineer,2,HN,"2,200",NA,"At least 2 years of practical experience in project Vision (Object Detection, Segmentation, Liver, OCR ...)",https://hblab.vn/recruit/ai-specialists/,NA,Junior,Senior,,,,HN,,,TRUE,FALSE,hblab.vn,HBLAB,Fulltime,,,,,Data Engineer,,Data Scientist,,,TRUE,FALSE
3157,Neos,AI Engineer,NA,HN,"3,000",NA,Have basic knowledge and experience in chatgting and other general AI technologies; Perform data analysis by Python,https://jobsgo.vn/viec-lam/ai-engineer-15334112908.html,NA,Junior,Senior,,,,HN,,,TRUE,FALSE,jobsgo.vn,JOBSGO,Fulltime,,,,,Data Engineer,,Data Scientist,,,TRUE,FALSE
3155,Savills,Data Engineer,NA,Hong Kong,"3,000",NA,"Experience in relevant domain (CRM, Big Data, Business Intelligence, Analytics Reporting).",https://www.savills.com.vn/talk-to-us/careers/current-vacancies/hcmc-vacancies/(it-hk)-data-engineer.aspx,NA,Junior,Senior,,,,Hong Kong,,,TRUE,FALSE,savills.com.vn,SAVILLS,Fulltime,,,,,Data Engineer,,,,,FALSE,FALSE
3153,Undisclosed,Senior Data Analyst,NA,HN,"1,905",NA,"Search for Data Analyst Senior, Engi, offer max 45m, priority to work early, work at Hoan Kiem, HN.",https://www.facebook.com/groups/datanalyticsvn/posts/3193091200984174,NA,Senior,,,,,HN,,,TRUE,FALSE,facebook.com,FACEBOOK,Fulltime,,,,,,Data Analyst,,,,FALSE,FALSE
3152,Menard ( Thien Thuy Moc ),Senior Data Analyst,3,HCM,"1,485",NA,"At least 3 years of experience in the field of data analysis, priority candidates who have experience working through companies in the field of service chain or retail business;",https://www.facebook.com/groups/datanalyticsvn/posts/3193110760982218,NA,Senior,,,,,HCM,,,TRUE,FALSE,facebook.com,FACEBOOK,Fulltime,,,,,,Data Analyst,,,,FALSE,FALSE
3151,CoderPush,Data Engineer,5,Remote,"2,755",NA,5 years+ working experience in data engineering position,https://www.facebook.com/groups/datanalyticsvn/posts/3193100734316554,NA,Senior,,,,,Remote,,,TRUE,TRUE,facebook.com,FACEBOOK,Fulltime,,,,,Data Engineer,,,,,FALSE,FALSE
3150,VNG Corporation,"ZaloPay, Senior Data Scientist",5,HCM,"3,000",NA,5+ years relevant work experience with large amounts of data,https://itviec.com/it-jobs/zalopay-senior-data-scientist-vng-corporation-3206,NA,Senior,,,,,HCM,,,TRUE,FALSE,itviec.com,ITVIEC,Fulltime,,,,,,,Data Scientist,,,FALSE,FALSE
3149,Yes4All,Senior Data Analyst ( Supply Chain ),3,HCM,"2,500",NA,From 3-6 years of experience for Data Analyst or Business Analyst or Business Intelligence position.,https://careerbuilder.vn/vi/tim-viec-lam/senior-data-analyst-supply-chain.35BCFCD3.html,NA,Senior,,,,,HCM,,,TRUE,FALSE,careerbuilder.vn,CAREERBUILDER,Fulltime,,,,,,Data Analyst,,,,FALSE,FALSE
3148,FPT,Senior Data Engineer - FPT Software,2,Da Nang,2500,NA,"Email/skype: chautd1@fpt.com,Relocating package: Up to 100M (for senior candidates from Hanoi/HCM.C to Danang City);",https://career.fpt-software.com/vi/jobs/senior-data-engineer-2,NA,Senior,,,,,Da Nang,,,TRUE,FALSE,career.fpt-software.com,FPT-SOFTWARE,Fulltime,,,,,Data Engineer,,,,,FALSE,FALSE
3144,NielsenIQ ( NIQ ),"Manager, Analytics & Insights",3,HN,"2,800",NA,"Excellent analytical skills and understanding of statistical modeling; 3-5 years of experience in related field (client servicing in a research agency, marketing consultant)",https://www.linkedin.com/jobs/view/manager-analytics-insights-at-nielseniq-3621874026,NA,Manager,,,,,HN,,,TRUE,FALSE,linkedin.com,LINKEDIN,Fulltime,,,,,,,,,,FALSE,TRUE
3143,Undisclosed,Big Data / Data Engineer,7,HCM,"3,180",NA,"From 7+ years of experience vs Data, 2 years of Big Data experience; Salary: max 75tr",https://www.facebook.com/groups/datanalyticsvn/posts/3192930814333546,NA,Senior,,,,,HCM,,,TRUE,FALSE,facebook.com,FACEBOOK,Fulltime,,,,,Data Engineer,,,,,FALSE,FALSE
3142,Adecco's Client,Data Entry Coordinator,0,Remote,950,NA,Salary: 600.000 – 700.000 VND per hour (4-8 working hours per week),https://www.facebook.com/groups/datanalyticsvn/posts/3192928047667156,NA,Junior,,,,,Remote,,,TRUE,TRUE,facebook.com,FACEBOOK,Fulltime,,,,,,Data Analyst,,,,FALSE,FALSE
3141,FPT,Data Analyst,NA,HN,NA,NA,Send CV to apply to email trangltt26@fpt.com.vn,https://www.facebook.com/groups/datanalyticsvn/posts/3192912757668685,NA,NA,,,,,HN,,,TRUE,FALSE,facebook.com,FACEBOOK,Fulltime,,,,,,Data Analyst,,,,FALSE,FALSE
3140,Undisclosed,Senior DBA,NA,Remote,NA,NA,"Remote needs Senior DBA (SQL, Transactional Replication), good English",https://www.facebook.com/groups/datanalyticsvn/posts/3192904571002837,NA,Senior,,,,,Remote,,,TRUE,TRUE,facebook.com,FACEBOOK,Fulltime,,,,,,,,,,FALSE,TRUE
3139,CJ Foods,Consumer Intelligence Manager,7,HCM,"2,800",NA,"Strong in market data, category analysis, and consumer insights; 7 years’ experience within Marketing in the FMCG industry.",https://careerbuilder.vn/vi/tim-viec-lam/consumer-intelligence-manager.35BCFB90.html,NA,Manager,,,,,HCM,,,TRUE,FALSE,careerbuilder.vn,CAREERBUILDER,Fulltime,,,,,,,,,,FALSE,TRUE
3138,HSBC,Risk Screening Officer,2,HCM,"2,200",NA,"Ability to maintain focus while working with voluminous data; AML Compliance awareness relating to Money Laundering, Crime and Terrorism; 2 to 3 years of work experience",https://mycareer.hsbc.com/en_GB/external/PipelineDetail/Risk-Screening-Officer/178749,NA,Junior,Senior,,,,HCM,,,TRUE,FALSE,mycareer.hsbc.com,HSBC,Fulltime,,,,,,,,,,FALSE,TRUE
3137,B.Braun Vietnam,Fresher - Supply Chain,0,HN,650,NA,Final year student or fresh graduated less than one year of working experience; Successful candidates will join a development stint with professional career and coaching plan within chosen department.,https://glints.com/vn/opportunities/jobs/fresh-speed-up-2023-program-for-fresher-supply-chain/f552866a-1c4b-4ad8-aaad-643e2aa1d7ac,NA,Internship,Junior,,,,HN,,,TRUE,FALSE,glints.com,GLINTS,Fulltime,,,,,,,,,,FALSE,TRUE
3136,B.Braun Vietnam,Fresher - Accounting & Finance,0,HN,650,NA,Final year student or fresh graduated less than one year of working experience; Successful candidates will join a development stint with professional career and coaching plan within chosen department.,https://glints.com/vn/opportunities/jobs/fresh-speed-up-2023-program-for-fresher-accounting-and-finance/0676cb65-d957-453a-9323-bb2d4f9f25df,NA,Internship,Junior,,,,HN,,,TRUE,FALSE,glints.com,GLINTS,Fulltime,,,,,,,,,,FALSE,TRUE
3135,B.Braun Vietnam,Fresher - Planning,0,HN,650,NA,Final year student or fresh graduated less than one year of working experience; Successful candidates will join a development stint with professional career and coaching plan within chosen department.,https://glints.com/vn/opportunities/jobs/fresh-speed-up-2023-program-for-fresher-planning/02320e00-bf18-4ed1-bbf4-e55e9760b537,NA,Internship,Junior,,,,HN,,,TRUE,FALSE,glints.com,GLINTS,Fulltime,,,,,,,,,,FALSE,TRUE
3132,Sika,"Procurement Analyst, Intern",0,Dong Nai,200,NA,"Good numerical and data skills, proficient Excel skills; Duration: 3 months (1st June to 30th August 2023)",https://www.linkedin.com/jobs/view/3618289707,NA,Internship,,,,,Dong Nai,,,TRUE,FALSE,linkedin.com,LINKEDIN,Fulltime,,,,,,Data Analyst,,,,FALSE,FALSE
3131,Undisclosed,Data Analyst Intern,0,HN,170,NA,(Cau Giay) Need to recruit 2 International Analysts to support costs and internship marks. Have mentor orientation. Review on the main staff after Internet. YC is a last year student in specialized. Fulltime T2-T6,https://www.facebook.com/groups/datanalyticsvn/posts/3192879124338715,NA,Internship,,,,,HN,,,TRUE,FALSE,facebook.com,FACEBOOK,Fulltime,,,,,,Data Analyst,,,,FALSE,FALSE
3130,Noventiq,Sales Analyst Intern,0,HCM,125,NA,"3rd/4th-year students or fresher to 6 months experience; Flexible working time, WFH is applicable; Fluency in Excel and BI tools (Power BI practice is an advantage).",https://jobs.jobvite.com/noventiq/job/otYunfw2,NA,Internship,Junior,,,,HCM,,,TRUE,FALSE,jobs.jobvite.com,JOBVITE,Part-time,,,,,,Data Analyst,,,,FALSE,FALSE
3129,RGF's Client,Marketing Specialist ( Data and Research ) - Electronics,2,HCM,"1,145",NA,Experience in Power BI and data analystX queries is plus; At least 2 years experience.,https://www.rgf-hragent.asia/en/vietnam/marketing-specialist-data-and-research-electronics--SDG-94788,NA,Junior,Senior,,,,HCM,,,TRUE,FALSE,rgf-hragent.asia,RGF-HRAGENT,Fulltime,,,,,,Data Analyst,,,,FALSE,FALSE
3128,Finhay,Data Scientist,NA,HN,"3,000",NA,Proven experience in applying machine learning techniques to large datasets.,https://www.finhay.com.vn/tuyen-dung/data-scientist,NA,Junior,Senior,,,,HN,,,TRUE,FALSE,finhay.com.vn,FINHAY,Fulltime,,,,,,,Data Scientist,Business Analyst,,TRUE,FALSE
3127,Unravel Carbon,Data Engineer,0,HCM,"3,000",NA,1-3 years of experience in data engineering/software engineering roles or are a new graduate with extensive internship experience in these roles.,https://www.linkedin.com/jobs/view/data-engineer-ho-chi-minh-at-unravel-carbon-yc-w22-3618201449,NA,Junior,Senior,,,,HCM,,,TRUE,FALSE,linkedin.com,LINKEDIN,Fulltime,Hybrid,,,,Data Engineer,,,,,FALSE,FALSE
3126,AB InBev,Reporting & Performance Manager,5,HCM,"3,000",NA,"5 years & above experiences in data & management reporting (e.g., Business Analysis, Management Accountant, Data analyst) with minimum 2 years in managerial role is a must.",https://www.linkedin.com/jobs/view/3617645496,NA,Manager,,,,,HCM,,,TRUE,FALSE,linkedin.com,LINKEDIN,Fulltime,,,,,,,,,,FALSE,TRUE
3125,Shopee,"Risk Analyst - Risk Management, Shopee Express",1,HCM,"2,000",NA,Proficient in Excel (Advance level); Have at least 1 year working experience in Fraud Detection/Fraud Prevention.,https://careers.shopee.sg/job-detail/J00240611/1,NA,Senior,,,,,HCM,,,TRUE,FALSE,careers.shopee.sg,SHOPEE,Fulltime,,,,,,Data Analyst,,,,FALSE,FALSE
3124,New Viet Dairy,Finance Analyst Supervisor,3,HCM,"2,200",NA,Proven BI experience in MS SQL (+++) and visualization tools such as Excel (++); At least 3 years of experience,https://www.linkedin.com/jobs/view/3617622993,NA,Senior,Lead,,,,HCM,,,TRUE,FALSE,linkedin.com,LINKEDIN,Fulltime,,,,,,Data Analyst,,,,FALSE,FALSE
3122,Lazada,Operations Analyst - LazMall,NA,HN,"2,500",NA,"Have passion for data analytics, research or project management; Experience writing custom queries in SQL or other SQL-based languages is a plus.",https://lazada.com/en/careers/job-description/GP1011806/,NA,Junior,Senior,,,,HN,,,TRUE,FALSE,lazada.com,LAZADA,Fulltime,,,,,,Data Analyst,,,,FALSE,FALSE
3121,TV TPI,Data Analyst,3,HCM,"2,200",NA,"More than 3 years of experience in the field of data analysis, preferably in the pharmaceutical industry.",https://vieclamtphcm.vn/viec-lam/chuyen-vien-phan-tich-du-lieu-kinh-doanh-duoc-pham-11805.html,Chuyên Viên Phân Tích D? Li?u Kinh Doanh D??c Ph?m,Senior,,,,,HCM,,,TRUE,FALSE,vieclamtphcm.vn,VIECLAMTPHCM,Fulltime,,,,,,Data Analyst,,,,FALSE,FALSE
3119,OCB,MIS Specialist,2,HCM,"2,200",NA,"Priority for candidates with advanced knowledge about SQL (priority to know MySQL, ...); Over 02 years of experience in the field of MIS, Banking and Finance",https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-mis-the.35BCF967.html,Chuyên viên cao c?p MIS th?,Junior,Senior,,,,HCM,,,TRUE,FALSE,careerbuilder.vn,CAREERBUILDER,Fulltime,,,,,,,,,,FALSE,TRUE
3118,Sacombank,Database Administrator ( DBA ),NA,HCM,"1,250",NA,Graduated from university in information technology.,https://sacombankcareer.com/job/*/14013244,CV. QU?N TR? C? S? D? LI?U,Junior,,,,,HCM,,,TRUE,FALSE,sacombankcareer.com,SACOMBANKCAREER,Fulltime,,,,,,,,,,FALSE,TRUE
3117,U&I Logistics,Data Analyst | Market Intelligence,3,HCM,"1,600",NA,"Ability to use data management tools. Priority candidates have the ability to report and analyze the use of multi -tools (Excel, Power Bi Tools ...)",https://www.topcv.vn/viec-lam/nhan-vien-phan-tich-kinh-doanh-data-analyst/983460.html,Nhân Viên Phân Tích Kinh Doanh,Senior,,,,,HCM,,,TRUE,FALSE,topcv.vn,TOPCV,Fulltime,,,,,,Data Analyst,,,,FALSE,FALSE
3116,Barsan Global Logistics,Data Analyst,1,HCM,900,NA,1-2 years of experience in similar position,https://www.vietnamworks.com/data-analyst-223-1655208-jv,NA,Junior,Senior,,,,HCM,,,TRUE,FALSE,vietnamworks.com,VIETNAMWORKS,Fulltime,,,,,,Data Analyst,,,,FALSE,FALSE
3114,Robert Walters's Client,Technical Manager ( AI / ML ),5,HCM,"6,000",NA,Hold a Master's degree or higher in Computer Science or a related technical field.; Possess at least 5 years of experience in related industries,https://www.robertwalters.com.vn/techtransformation/jobs/technologymanagement/1649481-technical-manager-aiml.html,NA,Manager,,,,,HCM,,,TRUE,FALSE,robertwalters.com.vn,Robertwalters,Fulltime,,,,,,,,,,FALSE,TRUE
3113,Neos,"AI Engineer ( Python, Cloud, ChatGPT, Machine Learning )",NA,HN,"3,000",NA,Have basic knowledge and experience in chatgting and other general AI technologies; Perform data analysis by Python,https://itviec.com/it-jobs/ai-engineer-python-cloud-chatgpt-machine-learning-neos-viet-nam-4718,NA,Junior,Senior,,,,HN,,,TRUE,FALSE,itviec.com,ITVIEC,Fulltime,,,,,Data Engineer,,Data Scientist,,,TRUE,FALSE
3112,Watsons,Business Analyst | Financial Analyst,1,HCM,"2,200",NA,"Strong Excel skills and familiar with LS retail; Oracle and/or Hyperion would be a plus; Experience with Big 4 or 1+ year in analysis and planning, preferably in multi-international company.",https://www.linkedin.com/jobs/view/business-analyst-at-watsons-vietnam-3617620640,NA,Junior,Senior,,,,HCM,,,TRUE,FALSE,linkedin.com,LINKEDIN,Fulltime,,,,,,,,Business Analyst,,FALSE,FALSE
3110,SharkNinja,Senior Supply Chain Planner,8,HCM,"2,700",NA,"Strong negotiation, data analysis skill; 8+ years material planning experience",https://www.vietnamworks.com/senior-supply-chain-planner-1-1-1655226-jv,NA,Senior,,,,,HCM,,,TRUE,FALSE,vietnamworks.com,VIETNAMWORKS,Fulltime,,,,,,,,,,FALSE,TRUE
3107,Pi Associates,Quantitative Researcher,NA,HCM,"1,500",NA,"Strong technical skills, including expertise in machine learning, data analysis, and algorithmic trading",https://glints.com/vn/opportunities/jobs/quantitative-researcher/b791b378-8dbe-4785-bf97-930baaaca1e5,NA,Junior,Senior,,,,HCM,,,TRUE,FALSE,glints.com,GLINTS,Fulltime,,,,,,,,,,FALSE,TRUE
3106,Manpower's Client,Data Engineer ( Senior / Manager ) | Data Analyst ( Senior ) - Temp 3 months,5,HN,"7,000",NA,Recruit freelance; Working Time: 9:00 - 18:00; Send cv to: trinh.nguyen@manpower.com.vn; Zalo 0949 469 617,https://www.facebook.com/groups/datanalyticsvn/posts/3192434597716501,NA,Senior,Manager,,,,HN,,,TRUE,FALSE,facebook.com,FACEBOOK,Fulltime,,,,,Data Engineer,Data Analyst,,,,TRUE,FALSE
3105,Suntory PesiCo,Financial Planning and Analysis Specialist,3,HCM,"2,200",NA,Exceptional analytical and numerical skills; Strong Excel/modeling skills; Experience with ERP eg SAP. Experience with Power BI is a plus,https://www.linkedin.com/jobs/view/3470574261,NA,Senior,,,,,HCM,,,TRUE,FALSE,linkedin.com,LINKEDIN,Fulltime,,,,,,,,,,FALSE,TRUE
3104,Savvycom,Financial Analyst,2,HN,"1,800",NA,At least 2 years of experience doing the same job at or doing auditing companies (Big4).,https://careers.savvycom.vn/en/jobs/chuyen-vien-tai-chinh-409,NA,Junior,Senior,,,,HN,,,TRUE,FALSE,careers.savvycom.vn,SAVVYCOM,Fulltime,,,,,,Data Analyst,,,,FALSE,FALSE
3103,Savvycom,Data Engineer,NA,Remote,"1,800",NA,"Recruit Data Engineer, collaborator Remote Fulltime. Good conversational English. US $ 1800 salary; Mail: dieu.luong@savvycomsoftware.com",https://www.facebook.com/groups/datanalyticsvn/posts/3192412507718710,NA,Junior,Senior,,,,Remote,,,TRUE,TRUE,facebook.com,FACEBOOK,Fulltime,,,,,Data Engineer,,,,,FALSE,FALSE
3102,Undisclosed,Data Analyst Intern,0,HN,170,NA,"(HN) Recruiting 2 internal Data Analysts to make fullTime interview online one round, 3-month training with 2-4m salary support. Request know about SQL, Power Bi database, R",https://www.facebook.com/groups/datanalyticsvn/posts/3192414117718549,NA,Internship,,,,,HN,,,TRUE,FALSE,facebook.com,FACEBOOK,Fulltime,,,,,,Data Analyst,,,,FALSE,FALSE
3101,Tekcom,Market Intelligence & Business Analyst,3,"Binh Duong, HCM","1,800",NA,"Shuttle bus available from HCM - Binh Duong; Familiarity with market intelligence tools, business analysis frameworks, and software (e.g., CRM systems, data visualization tools).",https://careerbuilder.vn/vi/tim-viec-lam/market-intelligence-business-analyst-chuyen-vien-phan-tich-du-lieu-thi-truong-kinh-doanh.35BCF74B.html,Chuyên viên Phân tích D? li?u Th? tr??ng & Kinh doanh,Senior,,,,,Binh Duong, HCM,,TRUE,FALSE,careerbuilder.vn,CAREERBUILDER,Fulltime,Hybrid,,,,,,,Business Analyst,,FALSE,FALSE
3100,HD Saison,Financial Analyst,1,HCM,"1,600",NA,"SQL, Excel; At least 1 year of relevant experience, knowledgeable about industry knowledge.",https://careerbuilder.vn/en/search-job/chuyen-vien-kiem-soat-tai-chinh-phan-tich-hoat-dong.35BCD688.html,Chuyên viên Ki?m soát tài chính ( Phân tích ho?t ??ng ),Junior,Senior,,,,HCM,,,TRUE,FALSE,careerbuilder.vn,CAREERBUILDER,Fulltime,,,,,,Data Analyst,,,,FALSE,FALSE
3099,Ministop,Data Analyst,1,HCM,"1,800",NA,"1-3 years of experience in Data Analytics. Experienced in the retail industry, F&B is an advantage, prioritizing candidates who have experienced business and business analysis;",https://jobsgo.vn/viec-lam/nhan-vien-phan-tich-du-lieu-15325218663.html,Nhân Viên Phân Tích D? Li?u,Junior,Senior,,,,HCM,,,TRUE,FALSE,jobsgo.vn,JOBSGO,Fulltime,,,,,,Data Analyst,,,,FALSE,FALSE
3098,VNG Corporation,"ZaloPay, Senior Data Analyst",2,HCM,"3,000",NA,At least 2-4 years of experience in developing business-driven reporting platforms,https://careerbuilder.vn/vi/tim-viec-lam/zalopay-senior-data-analyst.35BCE94C.html,NA,Senior,,,,,HCM,,,TRUE,FALSE,careerbuilder.vn,CAREERBUILDER,Fulltime,,,,,,Data Analyst,,,,FALSE,FALSE
3097,FPT,Data Engineer,0,Quy Nhon,850,NA,FPT Software opens 10 Fresher Data Engineer working in Quy Nhon; Expected OB right in June; CV sent to mail: huyendhk1@fpt.com,https://www.facebook.com/groups/datanalyticsvn/posts/3192392817720679,NA,Junior,,,,,Quy Nhon,,,TRUE,FALSE,facebook.com,FACEBOOK,Fulltime,,,,,Data Engineer,,,,,FALSE,FALSE
3096,NMS,Data Scientist ( Banking ),2,HN,"1,485",NA,At least 2 years of actual work experience,https://www.topcv.vn/viec-lam/data-scientist/998904.html,NA,Junior,Senior,,,,HN,,,TRUE,FALSE,topcv.vn,TOPCV,Fulltime,,,,,,,Data Scientist,,,FALSE,FALSE
3095,Asilla,Senior AI Engineer ( Python / C / C++ ),2.5,HN,"2,500",NA,"At least 2,5 years of experience working as an AI Engineer, AI Researcher, or Data Scientist position.",https://jobsgo.vn/viec-lam/senior-ai-engineer-python-c-c-15326943196.html,NA,Senior,,,,,HN,,,TRUE,FALSE,jobsgo.vn,JOBSGO,Fulltime,,,,,Data Engineer,,Data Scientist,,,TRUE,FALSE
3093,Ahamove,Data Engineer ( SQL / Cloud / Python ),2,HCM,"1,600",NA,At least 02-year-experience in building data platforms and pipelines for analytics.,https://itviec.com/it-jobs/data-engineer-sql-cloud-ahamove-3641,NA,Junior,Senior,,,,HCM,,,TRUE,FALSE,itviec.com,ITVIEC,Fulltime,,,,,Data Engineer,,,,,FALSE,FALSE
3092,VPBank,Head of Performance Management ( Operation Division ),3,HN,"3,000",NA,"At least 3 years in Banking industry, in which at least 1 year working in Operations of a bank.",https://www.vietnamworks.com/head-of-performance-management-operation-division-1-1654845-jv,NA,Senior,Manager,,,,HN,,,TRUE,FALSE,vietnamworks.com,VIETNAMWORKS,Fulltime,,,,,,,,,,FALSE,TRUE
3091,Phong Vu,Financial Analyst,5,HN,"1,695",NA,"Familiar with Big Data, you can query data and present visually through tools such as Power Bi, Python, Google Data Studio; At least 5 years of experience in the field of finance, accounting, auditing or financial advice",https://careerbuilder.vn/vi/tim-viec-lam/ha-noi-chuyen-vien-phan-tich-tai-chinh.35BCF7FE.html,Chuyên Viên Phân Tích Tài Chính,Senior,,,,,HN,,,TRUE,FALSE,careerbuilder.vn,CAREERBUILDER,Fulltime,,,,,,Data Analyst,,,,FALSE,FALSE
3090,INNOVATURE BPO,IT cum Data Intern,0,NA,255,NA,Afternoon shift (3PM – 6PM) - T?i VP; Night shift (9PM – 2AM) - WFH,https://www.facebook.com/groups/datanalyticsvn/posts/3192372587722702,NA,Internship,,,,,NA,,,FALSE,FALSE,facebook.com,FACEBOOK,Fulltime,,,,,Data Engineer,,,,,FALSE,FALSE
3089,BAEMIN Vietnam ( Woowa Brothers ),Demand Strategy Intern,0,HCM,250,NA,Third-year or final-year students in business-related or marketing-related fields; Analyze user data to provide insights that can lead to strategic initiatives.,https://www.linkedin.com/jobs/view/3620462604,NA,Internship,,,,,HCM,,,TRUE,FALSE,linkedin.com,LINKEDIN,Fulltime,Hybrid,,,,,,,,,FALSE,TRUE
3088,VNG Corporation,"ZaloPay, Marketing Executive ( Growth - Game Payment )",1,HCM,"1,500",NA,Proficient in data analytical skills and converting into business insights and actions; At least 1-2 years of experience in Growth & Marketing,https://www.linkedin.com/jobs/view/3617207726,NA,Junior,Senior,,,,HCM,,,TRUE,FALSE,linkedin.com,LINKEDIN,Fulltime,,,,,,,,,,FALSE,TRUE
3087,FiinGroup,Market Research Analyst,NA,HN,"1,800",NA,Knowledge of SQL queries; Strong logical thinking and data analytics skills with an attention to details,https://www.linkedin.com/jobs/view/3617210943/,NA,Junior,Senior,,,,HN,,,TRUE,FALSE,linkedin.com,LINKEDIN,Fulltime,,,,,,Data Analyst,,,,FALSE,FALSE
3086,AutoTask,Python Developer ( Web Scraping & Data Analyst ),NA,Remote,"2,120",NA,"Proven experience in web scraping using Python and Selenium, with a strong understanding of HTML, CSS, and DOM structure.",https://www.linkedin.com/jobs/view/3619640073,NA,Junior,Senior,,,,Remote,,,TRUE,TRUE,linkedin.com,LINKEDIN,Fulltime,,,,,,Data Analyst,,,,FALSE,FALSE
3085,FPT,Data Engineer,3,HN,NA,NA,"FSOFT HN recruits Data Engineer from 3 years of experience, good English communication. Aviation project, Healthcare; Working at Pham Van Bach",https://www.facebook.com/groups/datanalyticsvn/posts/3192304807729480,NA,Senior,,,,,HN,,,TRUE,FALSE,facebook.com,FACEBOOK,Fulltime,,,,,Data Engineer,,,,,FALSE,FALSE
3084,AIA,Chief Actuary ( CAO ),5,HCM,"10,000",NA,"10 years experience in life or health insurance, or at least 5 years experience since becoming a fellow of one of internationally accredited associations of actuaries",https://glints.com/vn/opportunities/jobs/chief-actuary/99a94218-debf-4790-830f-abd491cd8640,NA,Leader,,,,,HCM,,,TRUE,FALSE,glints.com,GLINTS,Fulltime,,,,,,,,,,FALSE,TRUE
3083,Manpower's Client,Artificial Intelligence Engineer,5,HN,2300,NA,"5+ years’ experience with Programming languages such as C, C++, Java, Python, etc.,5+ years of Software Applications Engineering, Software Development, Debugging or related work experience.",https://manpower.com.vn/vi/vi-tri-tuyen-dung/ai-engineer,NA,Senior,,,,,HN,,,TRUE,FALSE,manpower.com.vn,MANPOWER,Fulltime,,,,,Data Engineer,,Data Scientist,,,TRUE,FALSE
3082,HCLTech Vietnam,AI Engineer,3,HCM,"2,895",NA,At least 3 years of experience in Data Science or relevant positions.,https://www.linkedin.com/jobs/view/ai-engineer-upto-820m-year-at-hcltech-3599356791,NA,Senior,,,,,HCM,,,TRUE,FALSE,linkedin.com,LINKEDIN,Fulltime,,,,,Data Engineer,,Data Scientist,,,TRUE,FALSE
